NoodeID		X-Displacement		Y-Displacement
104		-4.909e+05		-2.215e+03		-2.003e+05		
105		-9.800e+05		-3.020e+01		-1.623e+05		
106		-1.467e+06		9.635e+02		-9.882e+04		
107		-1.709e+06		9.946e+02		-6.074e+04		
108		-1.373e+06		9.658e+02		-5.431e+04		
109		-1.179e+06		6.208e+02		-8.834e+04		
110		-7.880e+05		-8.633e+02		-1.452e+05		
111		-3.947e+05		-3.162e+03		-1.794e+05		
112		-3.051e+01		-5.562e+03		-1.908e+05		
113		3.945e+05		-8.150e+03		-1.794e+05		
114		7.877e+05		-1.039e+04		-1.454e+05		
115		1.178e+06		-1.122e+04		-8.862e+04		
116		1.372e+06		-1.116e+04		-5.457e+04		
117		1.073e+06		-1.097e+04		-4.830e+04		
118		9.216e+05		-1.095e+04		-7.831e+04		
119		6.166e+05		-1.002e+04		-1.284e+05		
120		3.089e+05		-7.826e+03		-1.586e+05		
121		-1.396e+02		-5.194e+03		-1.688e+05		
122		-3.092e+05		-2.483e+03		-1.589e+05		
123		-6.168e+05		-2.247e+02		-1.288e+05		
124		-9.218e+05		9.041e+02		-7.862e+04		
125		-1.073e+06		1.125e+03		-4.853e+04		
126		-8.106e+05		8.144e+02		-4.190e+04		
127		-6.965e+05		1.015e+03		-6.814e+04		
128		-4.666e+05		4.525e+02		-1.118e+05		
129		-2.340e+05		-1.714e+03		-1.380e+05		
130		-5.598e+01		-4.728e+03		-1.469e+05		
131		2.339e+05		-7.638e+03		-1.381e+05		
132		4.666e+05		-9.785e+03		-1.120e+05		
133		6.967e+05		-1.078e+04		-6.856e+04		
134		8.109e+05		-1.093e+04		-4.234e+04		
135		5.856e+05		-1.100e+04		-3.560e+04		
136		5.037e+05		-1.088e+04		-5.794e+04		
137		3.381e+05		-9.958e+03		-9.493e+04		
138		1.700e+05		-7.819e+03		-1.172e+05		
139		5.179e+02		-4.914e+03		-1.248e+05		
140		-1.690e+05		-2.005e+03		-1.172e+05		
141		-3.372e+05		1.467e+02		-9.480e+04		
142		-5.030e+05		9.169e+02		-5.778e+04		
143		-5.851e+05		8.693e+02		-3.556e+04		
144		-3.959e+05		1.188e+03		-2.960e+04		
145		-3.410e+05		1.119e+03		-4.779e+04		
146		-2.293e+05		3.218e+02		-7.816e+04		
